PC1,PC2,PC3
-1.245286075,-0.6858844064,-0.4511199196
1.815197643,-0.3049669731,-0.1809214841
0.4199988997,1.031460896,-0.2876231524
1.010888735,0.8237942401,0.4260000924
0.07158353226,-0.9412748503,-0.3775523439
0.4790174988,-1.138576389,0.9827613404
-0.6555773877,-0.7629494771,-0.9307459717
-1.19788663,0.9832531603,0.4485224897
-0.2662011845,-0.5267946397,0.2628054924
0.01998161362,-0.9633051792,-0.03508440435
0.3526504101,1.161985507,0.345593387
-1.160798359,-1.500932863,-0.6784494699
0.8266165859,-0.5398144985,0.6393490489
1.090314972,0.9871264006,-1.062431119
0.5065576293,-0.7141311155,0.8819739974
-0.46391109,0.8201120137,1.81558539
-0.6349058972,0.04359941794,0.462546302
-2.122388495,0.03252441966,-0.7771445284
1.113009949,1.722857808,-0.5264698161
-1.262931284,0.549008761,-0.2116892094
0.8364022662,0.2954344268,0.824862422
0.9080162223,-0.3134722311,-0.007091287776
-1.18636727,0.7935482845,0.8621972901
-0.01074599255,0.03543122349,0.5073346955
-0.8492145585,0.2463566201,-0.6033532703
-2.043293026,-0.4819930505,0.7249843382
0.0142377151,0.4513409754,0.4160926174
-1.542143851,-0.3213929106,0.1971931308
0.2155551156,-1.945699021,-0.0602176613
0.5483556796,-2.761477496,0.8027377394
0.3486310658,-0.4076711222,1.214920352
1.986612463,-0.2412294734,-0.2866482675
0.7002274489,-1.300488767,1.753766515
-0.05108702215,0.4364953801,-0.7145417281
-1.483617863,-0.02462576607,-0.2869134714
0.6320294003,0.8129634986,-0.2960280814
-2.080943318,0.900658173,0.8265542675
0.2316326594,0.1905448092,-0.3631345166
0.2213840435,0.3368141798,0.444431274
1.417373487,-0.5244586872,-0.007744652916
0.2569550068,0.02685662346,0.8643311026
0.6217196096,1.689859979,-0.8190834364
-0.04273093616,-1.06421888,1.018140591
-0.2650406278,0.2263395645,-0.06787159323
0.5528137279,0.9633578682,-0.1258573841
-2.172171766,-1.467403817,-0.09187789341
-0.7949513684,-1.134596073,1.111458349
-0.3237021947,0.2889956741,-1.035330313
0.7093715901,-0.2243845809,0.747897992
0.2379266006,0.1193167151,0.3398029234
1.461430149,0.5814996366,1.285798828
0.0626491422,0.3634822634,-0.5712997891
0.3044171542,0.4631842428,-1.598866181
-0.5690619939,0.8900122854,0.1672860079
-0.03653711841,0.9209502265,-1.208543711
1.125760832,0.5427375659,-0.7081956392
-1.314043181,1.220813044,-0.2596773892
0.5403114189,-1.298167573,-0.1925207891
1.195884067,-0.3301086689,1.159296416
0.97498148,-0.5097043095,-0.0381552073
-1.079573118,0.5278019174,-0.33209526
-0.4251441611,-0.4185239079,0.1010089927
-1.8987211,0.05945224787,-0.5594208236
0.3502904924,-0.6809046632,1.465542361
0.1873350045,-0.4973185165,-0.007902521682
-0.8496274174,-0.8011024285,1.857782766
-0.8812960953,1.844985028,-0.8378590623
0.4448927307,-0.8426673983,1.809874265
-0.1955948924,-0.4212656164,-0.05401842228
-0.2839924435,0.2764124029,0.451314364
1.92367813,-1.749307686,0.5039562052
0.2651922979,0.2986867173,0.2038599287
-0.2416826871,1.309887803,-0.5497791988
0.6537823002,-0.8489595556,1.429423318
1.176677588,0.2595713558,0.7269496298
1.067137047,-0.1768765153,-0.2797957139
0.7958227494,-0.2522268176,0.6402570599
0.5750115106,-0.08805472269,-0.3175443923
-0.8124486778,-0.2782415373,-1.315437338
0.6695785263,2.219590257,-0.1940159906
-0.9838417003,2.4582874,0.2932852294
0.8677843769,1.645919564,-0.9235031291
-1.997095688,0.3829176126,-1.095106369
0.04739323484,-0.7277097714,-0.9318199144
0.562564397,0.2175593097,0.4196883129
-0.08618333084,0.4872135057,-0.6440864037
-0.2013820324,0.5015829626,-1.521953724
1.068348534,-0.6290920356,-0.05366864302
-0.04652543424,1.328954466,0.3472605736
0.8895275754,0.7359662159,-0.7462465253
0.3743989503,0.9444764504,-0.3425539159
-0.4675524481,-0.9880168203,0.4513818667
-0.9509197851,1.049477262,-0.89054734
-0.2083603819,1.178632445,-0.5776708749
-0.9810569195,0.4235608451,0.4855753907
1.392921484,-0.8997137364,1.414561822
-0.04250668036,-1.544453123,1.782858648
0.1200658079,-0.01726092057,0.632060711
0.2948093335,0.4222398076,0.6269924931
0.3729375162,0.5697483447,-0.2716604467
1.849029384,-0.5181000943,1.273077966
0.6802465424,1.230672738,-0.6094855578
0.450703334,0.9915554571,-0.6643677345
-0.1376208765,0.8004412176,-1.233056703
0.1615061147,-2.242408138,0.7897513959
-0.814579902,-0.4248299648,0.5347356211
0.8528217826,-1.284197014,-0.02994188588
0.1045124058,-0.9092750539,0.2349717845
0.3917369581,0.4593505856,0.6065517445
-0.5017235287,1.68941447,-1.483839699
-0.6525596449,-1.253214337,0.5488677393
-1.292007108,0.1535514537,0.852591399
-1.689796973,-0.2822730941,0.4071095238
1.558694318,-0.7737412777,1.494486934
1.142351264,-1.386193427,0.2977863722
1.708599014,-0.2269790372,0.7960626798
0.6761190467,-0.6848959323,0.07149359219
-0.3828876485,-0.7602439482,0.7423632164
-0.7845761047,-1.544152484,0.8623184758
0.1911622108,-0.2011109146,0.4583911614
1.231629508,-0.6443897088,1.240836031
-0.3418228028,0.398375286,0.9523330976
-2.715617135,-0.09170023796,-0.3371717608
0.4863202623,1.617242982,0.2785310393
-1.089459257,-1.216498319,0.5758109472
-0.455665026,-1.06980032,0.9364126271
0.1420076615,-0.4419264698,-0.3567857439
1.64353714,0.5484975157,-0.1288376971
2.796195006,-0.4711315635,0.06282263095
-0.7568976903,1.086873436,0.3115744102
-1.434744481,-0.3218044559,0.4258688209
0.2267273222,1.565932104,-0.2554777859
0.2458309497,-0.07514538222,0.4771360958
1.825061402,-0.006772218775,1.035367617
0.04121237461,-2.252654412,-0.2310010943
-0.1324305656,0.1345831124,-1.091779943
-1.200903225,0.9874342248,-0.9370602223
-1.354786353,1.403847791,0.158625277
0.4096843463,0.008323581376,0.1966852029
1.197055013,0.2218722709,-0.7846547518
1.108641714,0.1760750091,0.1958729083
0.3901407271,-0.5210557296,-0.2534013992
-1.549935273,-1.018923095,-0.7471262446
-0.1206276807,0.2672585845,-0.8777169002
-0.03784240196,-0.77966502,0.2449575501
-1.644739633,0.5460499929,0.2752712525
-0.1117761445,1.598340863,0.8168354718
0.8204242725,-0.05668216915,-0.6119207361
0.4652887541,1.592657542,0.4507768629
0.6960739641,0.7167715412,1.328827682
0.9096885216,0.4303771911,1.795619453
-0.2272677807,-0.6378033762,0.9613739083
0.2457714442,-0.3708370481,0.7396349477
-0.7811211667,-1.105162446,-0.4683893597
1.563197431,1.766397914,-0.09153535614
1.037480478,0.3579173561,-0.3551521309
-0.07025690328,1.535637984,-1.247234242
0.338335801,0.763148894,0.4941217665
0.6621692102,0.3721027511,-0.06276858004
0.7486065304,1.230991784,-1.457275365
0.9400655005,-0.8518567634,0.7727141878
-0.5648486462,-0.7031455619,0.876395635
1.767974329,0.3746320469,0.5180671721
-0.460367994,-0.1077640118,-1.086326258
1.19631912,0.1433578103,0.1804854469
0.9278269586,-2.288804501,-0.2891085196
1.185855067,-0.8524742569,0.3430000241
0.8131973253,0.1571635617,1.573595059
-0.8880438074,0.1907749347,0.5848750452
-0.9477688091,-0.2671710319,-0.287905935
1.721319544,-0.6950628228,-0.8710477027
-0.9833640096,-1.476926543,0.5294854547
-0.3980924528,-0.1297610522,0.04201259668
-0.40515878,0.2316349962,-0.005223129291
-0.616284583,-0.1079127661,0.5447788258
-2.031532206,1.35619298,0.2650013314
0.7008021365,-0.9482836058,-0.4809509862
1.576801925,-1.223860236,1.177536537
-2.37294623,0.3617847209,-1.406084171
1.415155328,1.914291232,-0.05711300194
-1.070794589,1.285254275,-0.4667513416
-1.537816015,0.2517806457,1.848992625
-0.02361435168,1.081038251,0.0627332291
0.9087347792,0.8059288426,-0.2668252196
0.4570162332,1.354749129,-0.8588157253
-1.375310822,0.5240123723,0.4517232151
0.1941041506,-0.9187959442,-0.9268770582
0.1590600762,0.9339741787,0.9507336002
-1.426140746,-1.644887,0.8728968775
-1.043774778,0.6511424131,1.433417768
-1.124314236,1.6257047,0.0619422039
1.451549083,-0.7216692285,0.02883814574
1.761850293,0.2629913363,-0.1814855473
0.8494973875,-1.235110215,1.27991055
-1.533696981,-1.125528724,0.6164426975
-1.993464754,0.8931791826,1.139198729
-1.195711106,2.469736243,-0.1914237187
-1.689898273,0.3097726634,1.043285014
0.450984062,2.363057494,-1.266902628
0.8670107647,-0.9516411357,0.3300574798
0.1897745124,0.3059262187,-1.236936802
-0.6434528237,-2.075617896,1.123578739
-0.8531878677,1.825104569,-0.6090784927
0.5242548895,0.3303989267,-0.509591489
-1.373460415,-0.535761365,1.166400823
1.052899669,0.1940536792,-0.4470335862
-1.049898147,1.607860868,-0.257378696
0.9224551844,-0.9521079096,1.564351726
0.1913013891,-0.6034626041,0.4759336765
1.788207998,-0.9225520793,-0.7512233435
-0.7333987101,0.4873453878,1.16315363
-0.6560091651,-0.39161096,-0.8959452432
-1.004924037,0.04565162101,-0.4320168373
0.08252472639,0.6703383998,0.1682501794
-1.010893095,0.2390220877,-0.06646459687
-0.07440334707,-0.4334858342,-0.120710338
0.6499685231,-1.934476655,1.183480643
0.7912487592,-0.1412374687,1.277880495
-0.9584683071,2.181525355,0.5184826098
1.567216464,0.6780111627,-1.207660058
0.2856961334,1.781372688,-0.8019090714
-0.4622523826,-0.3474553437,0.4623147406
1.297195038,-1.0897475,0.2527060327
0.8981039678,-0.2102516104,1.535302024
1.639808513,0.4125281425,-0.2461194261
-1.15043392,-0.1503529374,0.1513860043
-0.9360707657,0.831117744,0.1152777382
1.315936434,1.660244696,0.9560174476
-0.05756901042,0.6398577006,-0.873826575
-2.004698645,1.769789337,-0.4829860309
-0.4001724255,-0.8661460504,-0.1745134601
-0.1015061251,1.169758916,-1.530960416
0.9836349182,0.1785860769,1.177802829
1.452719467,-1.137594536,-0.009335777559
-0.8860982178,0.03364394794,0.1142376357
-1.589614865,0.8556279687,0.673634082
-2.460627703,-0.2708211638,0.1560765885
0.7719233178,-1.791786603,0.3234093337
-1.189819513,-0.4067056877,0.563229844
2.653060691,0.9887990496,0.5486847075
0.5885370805,-1.292055011,2.351798412
-0.6288461687,1.661143014,0.9102793707
0.6181293527,1.255635546,-1.65795094
0.3711798655,-0.8841504879,0.496497187
0.2384865998,-0.753169764,-0.3107349436
-0.2124900281,0.6315641712,0.5451007556
1.446599729,0.8353707152,0.5379791691
2.011255774,-1.006791037,0.7069381005
-0.3273612039,-1.641311287,0.6526192397
1.285770532,-0.8294685732,1.595375387
-0.09317926931,0.2639614488,-0.1559462712
-0.8088486512,0.4796395992,-0.01031703745
-0.4090750032,1.170736044,-0.2314452966
-0.466248962,0.1836223201,0.664240506
0.9631789158,0.09760809196,-0.2802384473
-0.7545633907,-0.6309387975,1.95514069
2.366912253,-0.01837898809,0.6923350929
0.3636301342,-0.1533856285,0.819143885
0.8018304956,-2.826439336,0.4569376039
0.59786337,0.8478448865,-0.6807341775
0.02219486127,-0.6777967155,0.04728710815
-1.249218982,0.4390467964,0.8768854961
1.588012299,2.845107412,0.02940522682
-0.3661151173,1.191367274,1.432306635
0.3635082014,-0.3249155357,0.153753488
-2.248465965,1.452070898,-0.4034270974
-0.9021220817,0.3615024766,-1.28792745
-0.06086181023,0.578626623,-1.416667027
1.982727213,-0.9089060307,0.4345240112
-1.01685011,1.108550072,0.6889989133
0.03236942357,0.2079899897,-0.306741355
0.06526120314,0.9149013841,1.09221248
1.675714141,1.634451128,0.8618829873
-0.5738311682,-0.9746366685,0.4760205739
0.6819043125,1.49155893,-0.8864298786
0.2104478676,1.755347031,0.2167940098
-0.7620389579,-0.2435865652,0.7339817399
-1.296064534,0.4491882825,-0.1096378972
-1.189916383,0.2966906092,1.060087197
-0.003553474833,0.3845456486,-1.284441763
-1.199313616,0.3795499199,0.5645060982
0.3533659765,0.8419767405,0.4011588433
1.161599099,0.173529884,0.104708798
1.974118556,-0.2435452594,0.912739115
0.3165927313,-1.355851584,-0.8064857809
-0.5189568343,-1.619409129,0.8154265296
-1.253904055,-0.71457094,1.422380595
1.667699034,0.74981939,-0.6331654966
0.5728272627,-0.4351163062,1.939775952
-0.5797110955,-0.09276425521,0.6286014008
-1.257298095,0.1173066836,0.4897702417
0.07573371345,0.8134391546,0.7411770792
0.04145868383,-1.241799643,0.4654762713
0.07825728805,-0.8300872203,0.5147920576
-1.279229283,0.176171186,0.7555943138
1.137045726,0.6878125764,0.6780897728
0.9464785874,0.2874650626,-0.598430729
1.148302369,0.7398571418,0.07805656942
-1.101289787,1.032349201,1.394763841
1.397449727,0.8106087146,0.5046447672
1.568642833,-1.167494722,0.300221947
0.1483046105,0.9265024887,1.288112078
1.473977325,-1.397063637,1.062987113
1.279688241,-0.2297154746,-0.9199605333
1.379269047,0.928247659,1.053559144
0.6580673976,0.4730125306,-0.1992353803
-0.1354751884,-0.3216174266,-1.698941423
-0.07236689506,0.3771366663,-1.072764305
0.06968211745,-0.04987681615,0.737231134
0.07556885082,-1.58096619,1.758511042
-1.144979325,-0.8941207757,-0.161350221
0.002053405506,-0.3488649043,0.2121031378
-0.1593531285,-1.479109261,0.5005872068
0.1604441988,-1.595908972,0.02467293424
0.4469998345,0.5335442997,0.2968447293
0.2758175171,0.07769278261,0.3079815901
-1.32397364,-0.9878364316,1.297229418
1.121125253,-1.120908786,0.2533090824
-0.1077300984,0.1628507654,1.150824615
0.340078242,0.409393223,0.5109900274
-2.034188735,0.9836617705,-0.04400888168
0.9574455646,-1.137558887,1.451759544
1.138239215,0.9059288125,-0.4225657923
2.223783484,-0.8243562309,0.474451478
2.405244852,-1.249496055,0.2200802989
2.027664565,0.3556094171,0.993358107
0.52815637,-1.850533647,-0.3478434805
-0.5230173481,0.3409889256,-0.4066575859
-0.6564797437,0.2912345901,0.5308466361
0.648675665,1.49393912,1.128898779
0.05996851973,-0.3873880021,0.2787129919
-1.246394018,-0.69866372,0.3167465798
-0.5790362879,0.6365577627,0.8536742786
0.3140932802,-0.8797876299,-1.25216012
-1.496009143,0.6197535546,-0.06883820892
0.1382995898,-1.812886018,0.1428572782
-1.941491171,-0.5243674171,0.302012009
0.4026970251,1.32884031,-0.1186695593
0.3486908061,1.018247192,-0.8280497154
-1.354334474,-2.206797348,1.429913122
-0.1931965345,1.555884861,-1.535639504
-0.6905355679,-0.2712384359,0.07891248688
-1.641622256,1.868643739,-0.2905554647
-1.011701189,0.0231484657,0.2121026878
0.4672933214,0.2557498659,-1.071848058
1.796140245,-0.1958924224,0.9895447934
1.072793922,-1.006627009,-0.2298048216
0.8289143317,0.6924306844,-0.4670030346
0.4697919212,0.5093556398,0.8747660673
0.1140659399,0.3964961184,-0.08802056133
-0.7778399684,0.7913108421,-0.08737693639
-0.7810812485,0.2132070967,-0.595810024
0.3939021231,-1.041807139,-1.030048597
-0.08595514453,-0.7393383659,-0.5683192669
-1.615160518,-2.126766393,1.406143901
1.064380597,-0.1862935843,-0.3181741316
0.2802779189,-0.3943314976,0.08944247007
-1.005671759,-0.2941154473,1.430690762
0.03003482591,1.110868018,-0.5960711644
-1.421137128,0.9191311899,0.9649261333
1.844865566,-0.05362554585,1.560192474
0.6784597217,-0.7107816854,0.2534648495
-1.45082938,-0.08906521255,0.7707805641
1.588569349,0.1872414766,-0.6680749102
1.127723888,0.5352907882,0.327503477
-0.5284355144,0.2953611715,-0.5536093321
-2.196086521,0.5563397238,-0.2799268465
-2.204171109,0.08638515403,0.5696235607
2.2371505,-0.5895807665,1.302247019
-0.258284344,0.5667445684,0.5037176817
0.7857487068,-0.8638933493,0.536572599
-1.771761282,-1.819171296,-0.8962409686
0.5011286063,1.727662727,-0.07147047002
1.649859031,-0.9726377305,1.411963653
0.2793959623,1.078652626,0.01754176302
-0.03839782516,-0.9856766195,0.9215057442
0.7754363782,-0.7168025112,-1.030901029
0.2651830068,2.435509228,-0.06772972708
-0.2120878744,-0.5502676429,0.1070023356
-0.01166476689,1.605365665,-1.260771157
1.251372184,-1.64570125,0.4088630563
-0.4713740072,-2.241424093,0.1592823913
1.180148869,1.517819308,-1.390848107
1.07393455,1.616554203,-0.498256289
0.344604294,2.232962574,0.3411095528
0.2580936172,-0.6037501239,0.5532587093
1.232023592,0.4569064291,-0.05554867118
-2.189304959,2.22872195,-0.1676175667
-1.110844644,1.063786587,-0.6902070633
1.759503773,0.9287566101,0.8443683577
0.575658497,-0.5063761633,0.1213328862
-1.049646789,1.760039189,-0.03513111511
0.390515892,-0.240286111,1.018326225
0.4036279636,1.145158085,1.463920636
0.2393113209,-0.8538448008,0.05195766796
1.518336841,0.2265919829,-0.8309420806
1.105332277,0.1119398884,0.9178428676
-1.449614302,0.09681950727,0.5982601223
-1.766042392,1.176456965,0.539888792
-1.940978171,-0.5130847768,-0.8385694726
-0.9260875133,0.4147041561,-0.3227296321
-1.448139977,-1.019756173,0.3189728054
-2.825549972,0.2170873732,0.4539491775
1.725936856,-0.3972823483,-0.3504520581
0.8796176484,0.8835141696,0.2432944301
-0.2568703473,0.9183757487,0.7334752044
0.932032026,1.140783389,-1.1715004
-1.267229465,0.6136452763,1.182010816
1.278566605,0.9429913697,0.4274298037
0.5939360174,-0.5099616724,-0.6073373893
-0.4934414415,0.1129089675,0.1111494843
0.6540689089,0.3561620346,-0.5618248768
0.7211415977,-0.1663828638,1.36243759
-0.7093900694,0.509827185,1.027817691
1.370048832,0.64058902,0.1334841838
0.4230875312,-1.071257116,0.350923296
-0.1970553032,-0.3170621188,1.506912128
-1.474352967,0.3872274218,-0.4615255597
-0.02876535975,-0.2319428944,-0.3568162033
0.4185500642,0.2875943737,0.6379936777
1.32518704,-0.1492760208,0.6565888538
-0.5331347061,0.1379040815,-1.833789725
-2.267891571,0.7220410966,1.630100646
1.471723749,0.2607309259,1.735129997
1.090508761,-0.05397908965,0.07876171485
0.1365488468,0.6802898323,-0.7908180289
0.0157546525,-1.148049206,1.372874114
2.165705383,-1.071474893,-0.5450664309
-0.8116472825,-0.8995299772,0.2112088374
-0.7478402334,-1.673815597,0.3605043765
0.2034824664,0.00961576626,0.5510170814
2.783714074,-0.09514908754,0.4876734138
1.293290984,-0.512014217,1.349620882
0.3074582559,0.7526122049,-1.235875522
-0.5873165672,-0.4751030849,-0.6842098265
0.261690397,0.9026849672,-1.049049488
0.9034434997,-0.238087662,0.7804844446
-0.7537145762,0.5029770583,-0.5683933154
-0.1087793729,-0.5249850801,0.58285889
-0.6842524479,-0.2372397765,0.8175665903
-0.4965161743,-0.09591098951,0.1260342813
-1.387688563,0.5411172653,-0.9690864782
1.032338754,0.3227369116,-0.2969442614
1.168140156,1.444904043,0.3272573531
-1.435715273,0.2354247149,-0.2264187061
-0.4507909699,0.6292855388,-1.31975679
0.9355889826,-0.1242843591,-0.394192332
-1.301602697,0.486751704,-0.6228633835
0.1032227373,1.800919951,0.3615838006
2.762046493,0.7991975805,0.2021783486
0.5263519151,-0.4600743884,0.1995597985
-0.405470866,-2.193403443,-0.1580493537
-1.356960596,1.107400896,0.363859001
-0.6382149364,1.250703412,-0.7370629109
-2.025725183,-0.09640198731,1.651393656
0.7566699232,0.4081092038,-0.9065795193
1.189542978,0.37113165,-0.3342010297
-1.241769046,-0.009372241801,-1.150655945
0.3540832264,-0.9028141313,1.009222529
-0.8034492604,0.293696096,0.469833499
-0.3794427101,-0.880999991,1.70213121
0.5520533221,-0.9436363144,-0.152809433
-1.191449739,-0.9795471522,1.026572578
-1.833563474,-1.123677491,0.158906702
-1.361633177,1.360193845,1.016277121
0.9860186442,-1.14099579,1.227183295
1.179450195,0.7870195143,-0.4190301239
0.8322549296,1.039610983,-1.576220251
0.6975114883,2.048425509,0.5849158414
-1.957497296,0.8359813171,0.03502936417
-1.405177387,-0.05559034516,0.7381518181
1.454391406,0.4477969508,-0.08167323671
-0.1234671784,1.280492482,0.5419175759
-1.32799094,-0.01163017125,1.06733915
0.88767083,-0.7437113086,1.117311375
-0.07835484343,1.507923012,0.3326709045
1.076913183,-1.553510718,0.5398815579
1.174647317,0.07049802556,-0.6188366183
0.8704073394,0.5700875092,0.6032579777
-1.048058452,0.247931701,0.5530440599
1.502999322,0.5481149661,0.6055203942
0.5657354707,-2.339683165,1.099331273
1.729577211,-0.5167175872,0.3810799
0.53608906,0.4630259111,-0.8834659556
-0.6187973449,-1.51762992,-0.351246364
0.2386306645,0.06078697623,1.159159613
0.8697350955,0.1939501578,-0.4102149888
0.09950397048,0.1207477374,0.1529677576
-0.4008760249,-0.5027480249,1.328238755
0.3021569407,0.5712576593,0.09385324816
-1.113839478,-1.154374924,0.6004261886
0.5036055169,0.32112286,-1.452321177
-0.6949418831,-0.9274899798,0.6622640585
-0.04242229773,-0.07859245535,-0.01018542692
0.8144731706,0.1858047162,-0.9488030111
1.147243979,-0.4766116518,-0.3191321324
1.679162464,-0.54938803,0.305224333
0.5386649293,-0.9741229484,0.3140276598
0.2085036387,1.162893793,0.01474332349
-0.24392079,-0.0698102299,-0.2609359783
0.628625046,0.1124871951,-0.4601561518
1.679811279,-0.4649789172,0.3825390206
0.3197140233,-0.04811665386,0.6228265716
-0.1015994905,-0.8198632371,1.111003886
1.069826856,-0.4262578736,0.1203509322
0.4697336439,0.4116120427,-1.04348944
1.448149166,-0.3752661255,-0.3441363499
-0.8659593637,1.346573389,0.4400884559
2.176593969,-1.520054297,1.298163032
0.1504907847,-0.4399542166,1.274076353
0.2350251694,0.6001093304,0.339342277
-0.4420198563,-0.5098107548,1.932365235
0.1850931626,0.6477714848,-0.4213373103
0.2632844425,0.3008267675,-0.4003652191
1.386179499,1.520667641,-0.08659727923
-0.5418762474,-0.3194295922,-0.1238253878
0.6057319058,1.631186469,-0.8461328166
-0.5584272754,-0.5588932017,0.3752084489
0.7474197468,-0.3327787718,-0.4114848824
0.5773098679,-0.09438536097,1.122218772
0.1627429576,-0.08699487885,1.62029948
1.776140724,-2.099088361,-0.4512410495
-0.723620062,0.7222193449,0.6722256766
1.121419312,0.2560507369,-1.151753658
-1.21799231,-0.9951792485,0.7888725436
-0.9917542752,1.534011998,1.076473141
1.086265662,-0.5836691188,1.010650543
-1.376365952,-2.310703684,-0.3216340468
0.2902178566,2.140545858,-0.9938447854
0.7783000044,0.1147604105,0.6537549461
-0.2468272687,1.236247351,0.1641115052
0.2383919006,-1.256595406,1.258857718
0.8000720158,-1.133271727,0.2651163071
-0.04444643139,1.032746253,-1.067045434
2.062831257,1.151396069,0.8639212213
1.44512995,-0.5749463729,2.126827839
-0.05661736669,1.460416484,-0.539779378
0.4588762872,-0.07137398372,0.3132672459
-1.306928824,0.1273261125,0.939165236
0.9996781637,1.545975202,0.08212067691
-0.9419230557,1.988293744,-0.6486973158
0.5299125716,-0.8870740489,0.9001176172
-0.8306879901,1.468132612,0.4057436351
0.3184735597,0.8073313203,-0.8134012197
0.5642182252,-2.021285789,-0.06974207704
-0.8254621442,-0.9988211604,0.2334124444
0.43775771,1.279556834,0.7972139583
0.06738440055,0.7435184249,0.7827093018
0.287388707,-0.6668721912,0.7723223599
-0.4806287918,-0.6553504816,0.3979634268
0.7792165905,-0.04719839329,1.546235488
0.5149049099,-0.7388913936,1.687204337
0.4525307184,-1.571949977,-0.9309262549
-1.276577927,0.4766488235,-0.8791298727
-0.2578055855,-2.14277744,1.225228283
-0.4955068601,-0.3951830278,0.9991452559
-2.656722994,-0.9356396646,0.3166000901
0.4471633032,-0.4936390926,-0.7364127245
-1.266495231,1.287317694,0.915050752
-0.07742936593,0.7998483895,0.6936725331
0.05753608179,1.098690958,0.2821159506
-1.22118858,-0.5546687915,0.5864981688
0.1495105906,-0.3626103094,1.612199287
-0.7185018598,-1.18207888,0.2463336447
-0.5815284218,-0.9136583504,0.3198964275
-1.289195381,0.7570057177,-0.8520201423
-0.9819429347,-0.02556284933,0.6908052734
0.8216470803,0.8151584339,-0.6533175459
-1.174441441,0.5036662724,0.9163796632
0.8718550048,0.998489055,-0.5506588277
-0.008353261618,0.9654017041,0.0519762431
0.006334496059,-1.591610199,1.392189083
-1.538536886,0.2886447979,-0.6601836792
0.9719293044,-0.4015325518,1.79808527
0.909395852,-0.4626560364,-0.06429177792
-0.1711654045,0.546847727,-0.107699371
1.578728925,-0.4278722133,-0.6564547747
0.2784657852,-1.994212164,-0.2286101406
0.4460856601,1.554772526,-1.021533833
-0.797672022,0.1891835051,-0.2717331591
-1.75373448,-0.6975353401,1.11989827
0.61282879,0.2558517232,0.9129040756
0.1839322333,0.3926836642,-0.1506499723
0.7566005655,-0.7292712232,-0.2050773949
-1.626063505,0.1621859605,-0.3568348484
0.8358014771,1.334078055,0.9177778064
1.193823746,1.745761099,-0.6501956932
-1.829099087,0.4962706362,1.080807048
0.7878021612,-0.3346303538,0.5093679273
-0.7043000735,-0.08348620846,1.218247722
0.1553087551,-0.3227497307,0.02921232659
1.543714289,0.3654803195,-0.133210077
-1.401282833,1.081198941,-1.069572146
1.650632934,1.18857701,0.9514552943
-1.38604103,0.3429386189,0.3592519977
0.7817385993,0.5060156808,1.402965528
-0.2321120189,-0.5490981655,1.612954947
-0.9598485046,0.2246364412,-0.09677675729
-0.9623672904,-0.8748605581,2.129984302
1.195679144,-1.224084723,1.677857537
0.7819227362,-0.1094269052,-0.3330290484
-1.261751124,-0.9927695423,1.274196486
-0.1915284921,0.868695758,1.042759473
-0.6642590596,1.726615229,-0.3793184399
-0.3928501851,-1.243521925,0.3293798625
-1.204687126,-0.9033476757,0.7073520555
0.2092177842,-0.4828087403,-0.6825026069
-1.147057431,0.4358100853,1.578797991
-1.007280126,1.584034751,0.7639242762
-2.360515432,0.3631828671,0.8436387622
-1.553906334,1.501847107,0.7031218774
0.2840399579,-0.5554696047,0.07729299529
-0.4929211842,0.6563971359,1.332193885
0.351710776,-0.4194867193,0.6951294545
-0.8205488566,0.722582208,1.323240119
0.4545384912,0.5928904232,0.6907364687
-0.2363978274,0.3039070753,-0.7208945283
-0.9997467453,-0.1627150727,-0.9186537169
-0.1009624814,1.975377465,-0.4640134565
0.3658471011,-1.231967994,1.933918204
0.5713982146,-0.6372929366,1.623793591
-1.965757041,-0.816216465,-0.09691960964
1.217927312,-1.291590651,0.7352909437
-0.1271293663,0.5939286079,-0.5529792697
1.43988071,0.01376276223,-1.287735952
0.4134206879,-0.4361187451,0.589208181
-0.7962636427,-0.7117269814,-0.6085923487
-0.7342994787,-0.007749028195,1.394595789
1.198608459,0.7186996001,0.1440984966
-1.3966139,0.4650067132,0.7256022477
-0.8711514212,0.5394826004,0.760784825
-1.480875403,-0.6450424438,1.378670877
-0.3410026608,0.1061312215,1.584021395
0.7984282966,-0.7679389231,1.532528588
0.7893718614,0.5358077174,-0.8278739694
0.7555813078,1.492415762,-0.1409032426
-1.163433339,-1.980179746,-0.4531107416
0.5426666949,-0.3692564955,-0.9718283361
0.6739386008,-0.2320693105,-1.499506113
0.3858492887,1.742904441,0.8669853926
0.8146864932,0.02497745912,0.7661751936
0.4412676759,-0.9119779645,1.517086132
0.03119770129,-0.3988623416,0.663006628
0.1732981703,2.666365874,0.1961633996
0.248423379,0.4309474298,0.436183027
-0.9486455871,0.3293645781,0.7901214678
0.4351804481,-0.6906428673,0.4968337356
0.07314483429,-0.717809428,0.7651295307
-0.8179658065,-1.131044488,0.3313669897
0.4905704026,0.05559509272,0.7642241097
-0.3639367474,-1.770244396,0.3924010024
0.5001126899,-0.5611586316,-0.03016968633
1.163326922,-2.163246388,0.6912729427
-0.8441369128,2.123877834,-1.344352668
0.6226951421,-0.8254056133,0.1275207226
-0.9477104056,0.9040372329,0.5598234572
1.268873747,0.5362628822,-0.7140106706
-1.257078586,0.3964859607,0.2472119945
-0.1792494648,0.5401265426,0.2874038836
